id_entreprise,ice,raison_sociale,forme_juridique,secteur_activite,segment,chiffre_affaires,nombre_employes,date_creation,ville,adresse,telephone,email,statut,id_agence,id_conseiller
1018,125247033000095,Bouregreg Câblage SARL AU,SA,Industrie,Grande Entreprise,481768408.03,763,2005-09-25,Kénitra,"Zone Industrielle, N° 262, Route de Garnier-la-Forêt, Kénitra, Maroc",0537403708,contact@bouregregcablage1.ma,Actif,4,23
1019,495263942000075,Afric Market 2 SARL,SARL,Commerce,PME,44419177.9,27,2016-12-03,Kénitra,"Zone Industrielle, N° 461, Route de Thibault, Kénitra, Maroc",0537709834,contact@africmarket2.ma,Actif,4,22
1020,316451229000087,Société Zilis de Market SARL,SARL,Commerce,PME,20597022.01,64,2016-09-13,Kénitra,"Zone Industrielle, N° 437, Route de Duhamel, Kénitra, Maroc",0537267628,contact@societezilisdemarket2.ma,Actif,4,23
1021,144732180000059,Atlas Security SARL AU,SARL,Services,TPE,1059284.93,5,2021-07-07,Kénitra,"Zone Industrielle, N° 67, Route de Labbéboeuf, Kénitra, Maroc",0537293810,contact@atlassecurity.ma,Actif,4,22
1022,772288694000039,Société Koutoubia de Trading SARL AU,SNC,Commerce,PME,75567273.75,62,2014-06-15,Kénitra,"Zone Industrielle, N° 341, Route de Faivre-les-Bains, Kénitra, Maroc",0537157008,contact@societekoutoubiadetrading2.ma,Actif,4,23
1023,873061127000051,Atlas Trading 1 SARL,SA,Commerce,PME,89016140.74,74,2015-04-16,Kénitra,"Zone Industrielle, N° 208, Route de Sainte BernardBourg, Kénitra, Maroc",0537854914,contact@atlastrading11.ma,Actif,4,22
1024,100290700000013,Société Bahia de Soft SNC,SA,Technologies,TPE,2014696.52,3,2012-02-20,Kénitra,"Zone Industrielle, N° 462, Route de GrondinBourg, Kénitra, Maroc",0537212471,contact@societebahiadesoft.ma,Actif,4,23
1025,793392531000034,Taza Telecom SARL AU,SARL,Technologies,PME,86430767.86,80,2010-02-02,Kénitra,"Zone Industrielle, N° 120, Route de Texier, Kénitra, Maroc",0537485928,contact@tazatelecom.ma,Actif,4,22
1026,959591246000036,Société Atlas de Import-Export SNC,SA,Commerce,Grande Entreprise,396738594.4,1727,2008-05-05,Kénitra,"Zone Industrielle, N° 243, Route de Valentin-sur-Chauvin, Kénitra, Maroc",0537375487,contact@societeatlasdeimportexport1.ma,Actif,4,23
1027,698551811000044,Somaco Entreprise SNC,SARL,Tourisme,TPE,3219877.95,1,2012-08-28,Kénitra,"Zone Industrielle, N° 365, Route de Martinez, Kénitra, Maroc",0537707940,contact@somacoentreprise2.ma,Actif,4,22
1028,600043271000062,Somibat Négoce SA,SA,Commerce,TPE,3544095.97,8,2005-01-16,Kénitra,"Zone Industrielle, N° 435, Route de Lebreton, Kénitra, Maroc",0537553496,contact@somibatnegoce.ma,Actif,4,23
1029,301938429000040,Société Sous de Aménagement 1 SARL AU,SARL,BTP,TPE,165018.41,1,2013-01-22,Kénitra,"Zone Industrielle, N° 456, Route de Dumasboeuf, Kénitra, Maroc",0537385173,contact@societesousdeamenagement11.ma,Actif,4,22
1030,494382316000068,Société Zilis de Négoce SNC,SA,Commerce,PME,81983623.1,176,2006-05-12,Kénitra,"Zone Industrielle, N° 316, Route de Malletnec, Kénitra, Maroc",0537192710,contact@societezilisdenegoce2.ma,Actif,4,23
1031,499549977000069,Société Riad de Béton SARL AU,SARL,BTP,PME,56736120.55,105,2016-07-06,Kénitra,"Zone Industrielle, N° 215, Route de Bazin, Kénitra, Maroc",0537708396,contact@societeriaddebeton1.ma,Actif,4,22
1032,247791426000052,Société Riad de Oléicole SNC,SARL,Agriculture,Grande Entreprise,406925315.54,804,2018-02-20,Kénitra,"Zone Industrielle, N° 463, Route de Peltier-sur-Gillet, Kénitra, Maroc",0537365499,contact@societeriaddeoleicole.ma,Actif,4,23
1033,993367254000030,Inter Agrumes SA,SNC,Agriculture,Grande Entreprise,358185656.27,2046,2009-10-11,Kénitra,"Zone Industrielle, N° 333, Route de Sainte Susanne-sur-Mer, Kénitra, Maroc",0537666452,contact@interagrumes1.ma,Actif,4,22
1034,373500468000080,Global Entreprise SNC,EURL,Transport,PME,59500796.15,62,2006-09-04,Kénitra,"Zone Industrielle, N° 12, Route de Saint René-les-Bains, Kénitra, Maroc",0537703418,contact@globalentreprise1.ma,Actif,4,23
1035,979782070000060,Maroc Construction SARL AU,SA,BTP,PME,20646680.45,68,2016-09-13,Kénitra,"Zone Industrielle, N° 346, Route de Mendès-les-Bains, Kénitra, Maroc",0537648532,contact@marocconstruction1.ma,Actif,4,22
1036,958923889000023,Société Marocaine de Travaux SARL,SA,BTP,TPE,1820558.35,7,2011-12-01,Kénitra,"Zone Industrielle, N° 268, Route de Prévostboeuf, Kénitra, Maroc",0537932143,contact@societemarocainedetravaux2.ma,Actif,4,23
1037,230003868000036,Chaouia Market SNC,SARL,Commerce,TPE,4587634.11,5,2011-01-01,Kénitra,"Zone Industrielle, N° 161, Route de Saint Aimé-la-Forêt, Kénitra, Maroc",0537132608,contact@chaouiamarket1.ma,Actif,4,22
1038,516340508000057,Global Import-Export SNC,SA,Commerce,TPE,3902732.47,2,2005-12-20,Kénitra,"Zone Industrielle, N° 185, Route de Alves-la-Forêt, Kénitra, Maroc",0537414798,contact@globalimportexport1.ma,Actif,4,23
1039,956665307000059,Société Med de Bâtiment SARL,SARL,BTP,TPE,2199767.01,8,2016-01-09,Kénitra,"Zone Industrielle, N° 252, Route de Saint Emmanuel-les-Bains, Kénitra, Maroc",0537834665,contact@societemeddebatiment1.ma,Actif,4,22
1040,198836690000020,Société Med de Bâtiment SARL AU,SARL,BTP,PME,78129802.45,118,2020-02-16,Kénitra,"Zone Industrielle, N° 288, Route de Ponsnec, Kénitra, Maroc",0537364405,contact@societemeddebatiment2.ma,Actif,4,23
1041,584471226000037,Union Métal 3 SARL AU,SARL,Industrie,TPE,4170087.3,2,2014-09-25,Kénitra,"Zone Industrielle, N° 447, Route de Saint Emmanuelboeuf, Kénitra, Maroc",0537838239,contact@unionmetal3.ma,Actif,4,22
1042,960397564000078,Société Med de Distribution SARL,SARL,Commerce,PME,14020607.26,185,2019-05-23,Kénitra,"Zone Industrielle, N° 208, Route de Morinboeuf, Kénitra, Maroc",0537692497,contact@societemeddedistribution2.ma,Actif,4,23
1043,217762169000097,Société Marocaine de Import-Export 1 SNC,SNC,Commerce,PME,9627913.42,159,2006-05-20,Kénitra,"Zone Industrielle, N° 228, Route de Richard-la-Forêt, Kénitra, Maroc",0537447514,contact@societemarocainedeimportexport1.ma,Actif,4,22
1044,339898241000053,Global Câblage SA,SA,Industrie,TPE,4203134.73,4,2010-07-02,Kénitra,"Zone Industrielle, N° 103, Route de ChevallierBourg, Kénitra, Maroc",0537416960,contact@globalcablage.ma,Actif,4,23
1045,570403386000073,Société Maroc de Distribution SNC,SARL,Commerce,PME,60439132.53,136,2009-12-20,Kénitra,"Zone Industrielle, N° 22, Route de Berger-les-Bains, Kénitra, Maroc",0537690107,contact@societemarocdedistribution.ma,Actif,4,22
1046,553393108000018,Société Riad de Bâtiment SARL AU,SARL,BTP,TPE,3524713.88,1,2006-05-14,Kénitra,"Zone Industrielle, N° 369, Route de Roy-les-Bains, Kénitra, Maroc",0537684352,contact@societeriaddebatiment.ma,Actif,4,23
1047,686175950000057,Somibat Industrie SA,SARL,Industrie,TPE,1387600.33,6,2010-11-07,Kénitra,"Zone Industrielle, N° 347, Route de Hernandez, Kénitra, Maroc",0537567771,contact@somibatindustrie2.ma,Actif,4,22
1048,519521409000011,Compagnie du Distribution 1 SNC,SARL,Commerce,PME,50398575.38,178,2009-05-05,Kénitra,"Zone Industrielle, N° 369, Route de Teixeira, Kénitra, Maroc",0537882911,contact@compagniedudistribution1.ma,Actif,4,23
1049,329309436000034,Société Riad de Distribution 1 SARL AU,SARL,Commerce,TPE,2599960.54,1,2009-06-08,Kénitra,"Zone Industrielle, N° 420, Route de Andre, Kénitra, Maroc",0537603724,contact@societeriaddedistribution11.ma,Actif,4,22
1050,647466482000028,Société Koutoubia de Wholesale SNC,SARL,Commerce,PME,50436166.49,64,2007-03-22,Kénitra,"Zone Industrielle, N° 449, Route de Gay, Kénitra, Maroc",0537233122,contact@societekoutoubiadewholesale1.ma,Actif,4,23
1051,381823359000062,Société Maghreb de Entreprise 1 SARL,SARL,Éducation,PME,11459431.61,141,2018-11-12,Kénitra,"Zone Industrielle, N° 433, Route de De Oliveira, Kénitra, Maroc",0537336288,contact@societemaghrebdeentreprise12.ma,Actif,4,22
1052,948758119000075,Inter Oléicole 1 SARL,SARL,Agriculture,TPE,2216168.07,6,2012-12-05,Kénitra,"Zone Industrielle, N° 324, Route de Guillet, Kénitra, Maroc",0537602651,contact@interoleicole1.ma,Actif,4,23
1053,856423593000028,Bouregreg Distribution SARL AU,SARL,Commerce,PME,66373891.22,172,2005-07-03,Kénitra,"Zone Industrielle, N° 53, Route de Sainte Philippe-sur-Mer, Kénitra, Maroc",0537688971,contact@bouregregdistribution.ma,Actif,4,22
1054,623757850000059,Société Bouregreg de Conseil SNC,SARL,Services,PME,8795112.07,81,2015-05-28,Kénitra,"Zone Industrielle, N° 271, Route de Valentin-sur-Mer, Kénitra, Maroc",0537592738,contact@societebouregregdeconseil.ma,Actif,4,23
1055,167575267000042,Saiss Bâtiment SA,SA,BTP,PME,84753231.89,160,2015-09-17,Kénitra,"Zone Industrielle, N° 333, Route de Gautier-les-Bains, Kénitra, Maroc",0537746307,contact@saissbatiment.ma,Actif,4,22
1056,655845816000096,Saiss Manufacture SA,SARL,Industrie,PME,93745282.45,83,2016-05-07,Kénitra,"Zone Industrielle, N° 181, Route de Robert, Kénitra, Maroc",0537965846,contact@saissmanufacture.ma,Actif,4,23
1057,865171010000079,Société Bouregreg de Travaux SA,SA,BTP,TPE,1393159.73,7,2014-04-22,Kénitra,"Zone Industrielle, N° 195, Route de Le Rouxnec, Kénitra, Maroc",0537819301,contact@societebouregregdetravaux1.ma,Actif,4,22
1058,502651705000041,Euro Câblage SA,SARL,Industrie,PME,24424126.19,128,2015-03-21,Kénitra,"Zone Industrielle, N° 264, Route de Besnard, Kénitra, Maroc",0537948903,contact@eurocablage.ma,Actif,4,23
1059,302859986000042,Bahia Industrie SA,SARL,Industrie,TPE,3613503.1,8,2017-09-13,Kénitra,"Zone Industrielle, N° 44, Route de Perret, Kénitra, Maroc",0537103425,contact@bahiaindustrie1.ma,Actif,4,22
1060,216049131000070,Société Bahia de Métal SARL AU,SARL,Industrie,Grande Entreprise,281904226.35,2455,2006-07-21,Kénitra,"Zone Industrielle, N° 314, Route de Dufour-sur-Ribeiro, Kénitra, Maroc",0537613340,contact@societebahiademetal2.ma,Actif,4,23
1061,897815003000097,Somaco Distribution SARL AU,SARL,Commerce,TPE,1634395.7,3,2013-03-26,Kénitra,"Zone Industrielle, N° 483, Route de Marion, Kénitra, Maroc",0537200548,contact@somacodistribution1.ma,Actif,4,22
1062,712695440000044,Société Zilis de Import-Export SARL AU,SARL,Commerce,TPE,295693.18,1,2012-04-08,Kénitra,"Zone Industrielle, N° 319, Route de Voisin, Kénitra, Maroc",0537748347,contact@societezilisdeimportexport.ma,Actif,4,23
1063,759419497000044,Soma Négoce 1 SARL AU,SARL,Commerce,Grande Entreprise,241420575.5,1168,2005-03-03,Kénitra,"Zone Industrielle, N° 389, Route de Schmitt, Kénitra, Maroc",0537698988,contact@somanegoce11.ma,Actif,4,22
1064,820654278000049,Société Marocaine de Entreprise 3 SA,SNC,Transport,PME,16833511.36,73,2012-05-04,Kénitra,"Zone Industrielle, N° 132, Route de Julien-la-Forêt, Kénitra, Maroc",0537103322,contact@societemarocainedeentreprise31.ma,Actif,4,23
1065,760408044000058,Somibat Security SA,SA,Services,TPE,4318386.73,7,2019-03-24,Kénitra,"Zone Industrielle, N° 445, Route de Bruneau-sur-Mer, Kénitra, Maroc",0537503151,contact@somibatsecurity.ma,Actif,4,22
1066,574797329000087,Bouregreg Entreprise 1 SNC,SARL,Tourisme,TPE,3848773.6,4,2020-09-20,Kénitra,"Zone Industrielle, N° 439, Route de Mallet, Kénitra, Maroc",0537506743,contact@bouregregentreprise11.ma,Actif,4,23
1067,412113998000039,Global Travaux SNC,SARL,BTP,TPE,808127.1,2,2016-07-09,Kénitra,"Zone Industrielle, N° 376, Route de Carlier, Kénitra, Maroc",0537360849,contact@globaltravaux.ma,Actif,4,22
1068,509064426000012,Société Zilis de Bâtiment SA,SARL,BTP,TPE,4400879.78,1,2005-07-19,Kénitra,"Zone Industrielle, N° 194, Route de Noël, Kénitra, Maroc",0537461951,contact@societezilisdebatiment.ma,Actif,4,23
1069,728670022000092,Chaouia Import-Export 1 SARL AU,SARL,Commerce,TPE,3648474.6,7,2013-08-06,Kénitra,"Zone Industrielle, N° 122, Route de Bourgeois-sur-Allain, Kénitra, Maroc",0537276728,contact@chaouiaimportexport11.ma,Actif,4,22
1070,153756960000042,Atlas Entreprise SNC,SARL,Transport,TPE,2701589.14,4,2010-02-20,Kénitra,"Zone Industrielle, N° 293, Route de ArnaudVille, Kénitra, Maroc",0537829088,contact@atlasentreprise2.ma,Actif,4,23
1071,199075213000089,Sous Trading SA,SARL,Commerce,TPE,4666849.46,8,2014-03-17,Kénitra,"Zone Industrielle, N° 128, Route de Neveu-sur-Mer, Kénitra, Maroc",0537170022,contact@soustrading.ma,Actif,4,22
1072,929826679000022,Maghreb Logistique SNC,SARL,Services,TPE,3307647.37,3,2011-10-23,Kénitra,"Zone Industrielle, N° 44, Route de KleinBourg, Kénitra, Maroc",0537180790,contact@maghreblogistique1.ma,Actif,4,23
1073,109391475000051,Société Bouregreg de Import-Export SNC,SA,Commerce,TPE,3937403.58,9,2009-09-06,Kénitra,"Zone Industrielle, N° 412, Route de Mailletdan, Kénitra, Maroc",0537357579,contact@societebouregregdeimportexport1.ma,Actif,4,22
1074,494268170000083,Maghreb Ferme SARL,SARL,Agriculture,PME,77803214.91,141,2009-03-08,Kénitra,"Zone Industrielle, N° 437, Route de Couturier, Kénitra, Maroc",0537738550,contact@maghrebferme.ma,Actif,4,23
1075,408381330000068,Société Chaouia de Trading SARL,SARL,Commerce,PME,48928495.34,126,2006-02-13,Kénitra,"Zone Industrielle, N° 10, Route de Guillot, Kénitra, Maroc",0537242505,contact@societechaouiadetrading1.ma,Actif,4,22
1076,904601247000061,Société Med de Câblage SNC,SNC,Industrie,TPE,2500786.94,7,2016-10-19,Kénitra,"Zone Industrielle, N° 438, Route de Delmas, Kénitra, Maroc",0537853250,contact@societemeddecablage.ma,Actif,4,23
1077,542825092000058,Somaco Trading SNC,SARL,Commerce,PME,54729689.54,114,2016-05-04,Kénitra,"Zone Industrielle, N° 472, Route de Auger, Kénitra, Maroc",0537733754,contact@somacotrading1.ma,Actif,4,22
1078,250157550000093,Global Câblage SARL,SA,Industrie,TPE,1930754.74,6,2019-10-26,Kénitra,"Zone Industrielle, N° 393, Route de HoareauBourg, Kénitra, Maroc",0537895613,contact@globalcablage1.ma,Actif,4,23
1079,546461873000016,Sous Négoce SA,SARL,Commerce,PME,42654273.31,46,2019-06-07,Kénitra,"Zone Industrielle, N° 76, Route de Josephdan, Kénitra, Maroc",0537585804,contact@sousnegoce.ma,Actif,4,22
1080,981643204000075,Med Security SARL,SNC,Services,TPE,813133.62,2,2018-02-20,Kénitra,"Zone Industrielle, N° 191, Route de Maréchal-sur-Joubert, Kénitra, Maroc",0537408230,contact@medsecurity1.ma,Actif,4,23
1081,389490040000017,Euro Market SARL AU,SARL,Commerce,PME,8849819.44,132,2008-03-24,Kénitra,"Zone Industrielle, N° 297, Route de Jacquotnec, Kénitra, Maroc",0537845647,contact@euromarket1.ma,Actif,4,22
1082,655121856000084,Saiss Nettoyage 1 SNC,SARL,Services,TPE,1171599.61,9,2015-05-12,Kénitra,"Zone Industrielle, N° 420, Route de Da Silvaboeuf, Kénitra, Maroc",0537153389,contact@saissnettoyage1.ma,Actif,4,23
1083,454498073000094,Société Bouregreg de Nettoyage 1 SARL,SA,Services,TPE,2248149.44,8,2021-02-05,Kénitra,"Zone Industrielle, N° 203, Route de ValentinBourg, Kénitra, Maroc",0537964774,contact@societebouregregdenettoyage11.ma,Actif,4,22
1084,113008090000027,Somibat Nettoyage SA,SARL,Services,PME,74487734.13,172,2017-04-02,Kénitra,"Zone Industrielle, N° 165, Route de Saint Margauxboeuf, Kénitra, Maroc",0537146151,contact@somibatnettoyage1.ma,Actif,4,23
1085,140223433000043,Riad Agrumes SA,SARL,Agriculture,TPE,2889544.91,7,2011-01-03,Kénitra,"Zone Industrielle, N° 449, Route de Jourdan, Kénitra, Maroc",0537271328,contact@riadagrumes.ma,Actif,4,22
1086,603505776000043,Société Med de Industrie SA,SARL,Industrie,PME,79766154.52,66,2019-06-20,Kénitra,"Zone Industrielle, N° 200, Route de Bertrand-sur-Thibault, Kénitra, Maroc",0537863281,contact@societemeddeindustrie.ma,Actif,4,23
1087,935689082000041,Société Maghreb de Holding SARL AU,SA,Services,PME,57052909.17,199,2021-11-09,Kénitra,"Zone Industrielle, N° 314, Route de Chrétienboeuf, Kénitra, Maroc",0537945350,contact@societemaghrebdeholding1.ma,Actif,4,22
1088,695941837000038,Zilis Security SARL AU,SARL,Services,TPE,208903.46,8,2014-05-04,Kénitra,"Zone Industrielle, N° 85, Route de GautierVille, Kénitra, Maroc",0537964098,contact@zilissecurity.ma,Actif,4,23
1089,187111819000041,Compagnie du Textile SA,SARL,Industrie,PME,25800493.01,73,2017-07-19,Kénitra,"Zone Industrielle, N° 163, Route de Sainte Matthieu-sur-Mer, Kénitra, Maroc",0537447302,contact@compagniedutextile1.ma,Actif,4,22
1090,430720440000040,Taza Oléicole 1 SARL,SARL,Agriculture,TPE,2457750.99,2,2020-01-11,Kénitra,"Zone Industrielle, N° 70, Route de Bessonnec, Kénitra, Maroc",0537488371,contact@tazaoleicole1.ma,Actif,4,23
1091,737207839000058,Chaouia Plastique SNC,SARL,Industrie,TPE,4989212.75,7,2010-06-06,Kénitra,"Zone Industrielle, N° 177, Route de Leleu-les-Bains, Kénitra, Maroc",0537727029,contact@chaouiaplastique.ma,Actif,4,22
1092,102241181000070,Compagnie du Oléicole SARL,SARL,Agriculture,PME,14562684.13,31,2007-12-21,Kénitra,"Zone Industrielle, N° 36, Route de Laurent, Kénitra, Maroc",0537259265,contact@compagnieduoleicole1.ma,Actif,4,23
1093,188418118000015,Société Bahia de Bâtiment SARL AU,SARL,BTP,TPE,754068.17,6,2014-06-04,Kénitra,"Zone Industrielle, N° 308, Route de Duval-la-Forêt, Kénitra, Maroc",0537140833,contact@societebahiadebatiment.ma,Actif,4,22
1094,248837806000018,Maroc Laiterie SNC,SARL,Agriculture,PME,83035829.2,59,2021-02-27,Kénitra,"Zone Industrielle, N° 155, Route de ClémentBourg, Kénitra, Maroc",0537742501,contact@maroclaiterie2.ma,Actif,4,23
1095,274812167000098,Bahia Travaux SARL,SA,BTP,TPE,4276737.65,3,2006-07-28,Kénitra,"Zone Industrielle, N° 350, Route de Lévêque, Kénitra, Maroc",0537455108,contact@bahiatravaux.ma,Actif,4,22
1096,595302888000029,Bouregreg Logistique SNC,SA,Services,TPE,2317291.42,9,2014-11-11,Kénitra,"Zone Industrielle, N° 133, Route de Le Goff, Kénitra, Maroc",0537320774,contact@bouregreglogistique1.ma,Actif,4,23
1097,443544114000084,Somibat Métal SARL,SARL,Industrie,PME,8495776.82,25,2007-05-25,Kénitra,"Zone Industrielle, N° 362, Route de Leclercdan, Kénitra, Maroc",0537448890,contact@somibatmetal.ma,Actif,4,22
1098,170926399000016,Société Chaouia de Négoce SARL AU,SA,Commerce,TPE,2459824.14,7,2016-03-13,Kénitra,"Zone Industrielle, N° 186, Route de Ollivier, Kénitra, Maroc",0537300790,contact@societechaouiadenegoce1.ma,Actif,4,23
1099,900239651000064,Koutoubia Security SNC,SA,Services,TPE,4280031.16,5,2015-08-05,Kénitra,"Zone Industrielle, N° 177, Route de Sainte Michelledan, Kénitra, Maroc",0537955408,contact@koutoubiasecurity.ma,Actif,4,22
1100,250689986000040,Soma Entreprise 1 SA,SARL,Transport,PME,96016185.86,155,2020-06-05,Kénitra,"Zone Industrielle, N° 462, Route de Mercier, Kénitra, Maroc",0537144066,contact@somaentreprise11.ma,Actif,4,23
1101,212310447000071,Atlas Entreprise 1 SA,SARL,Tourisme,TPE,2527252.47,5,2015-10-12,Fès,"Zone Industrielle, N° 11, Route de Bertrand, Fès, Maroc",0524453558,contact@atlasentreprise11.ma,Actif,5,26
1102,757627978000088,Société Koutoubia de Wholesale 1 SARL AU,SA,Commerce,PME,97081038.08,61,2013-09-13,Fès,"Zone Industrielle, N° 312, Route de Saint Claudeboeuf, Fès, Maroc",0524654418,contact@societekoutoubiadewholesale11.ma,Actif,5,27
1103,950229884000018,Société Bouregreg de Métal SARL AU,SARL,Industrie,TPE,3871588.0,1,2015-01-14,Fès,"Zone Industrielle, N° 331, Route de Saint Nicole-sur-Mer, Fès, Maroc",0524717947,contact@societebouregregdemetal.ma,Actif,5,26
1104,346394672000095,Bahia Entreprise SA,SARL,Tourisme,TPE,4403348.44,8,2014-11-28,Fès,"Zone Industrielle, N° 428, Route de Roger-les-Bains, Fès, Maroc",0524140590,contact@bahiaentreprise3.ma,Actif,5,27
1105,962519426000045,Afric Négoce 1 SA,SARL,Commerce,Grande Entreprise,201656765.92,1286,2005-07-02,Fès,"Zone Industrielle, N° 420, Route de Vaillant, Fès, Maroc",0524179802,contact@africnegoce11.ma,Actif,5,26
1106,937169446000024,Société Koutoubia de Distribution 1 SARL AU,SARL,Commerce,TPE,4507520.07,7,2011-09-22,Fès,"Zone Industrielle, N° 157, Route de Pinto-sur-Mer, Fès, Maroc",0524679190,contact@societekoutoubiadedistribution1.ma,Actif,5,27
