id_souscription,id_entreprise,id_solution,date_souscription,statut,niveau_utilisation
3165,1766,5,2022-08-18,ACTIF,ELEVE
3166,1767,4,2022-06-26,ACTIF,FAIBLE
3167,1767,5,2022-06-04,ACTIF,FAIBLE
3168,1768,2,2022-06-01,ACTIF,ELEVE
3169,1769,1,2022-04-15,ACTIF,MOYEN
3170,1770,2,2022-07-03,ACTIF,MOYEN
3171,1770,5,2022-10-25,ACTIF,MOYEN
3172,1771,1,2022-08-05,ACTIF,MOYEN
3173,1772,4,2022-08-16,ACTIF,MOYEN
3174,1772,5,2022-10-16,ACTIF,MOYEN
3175,1773,4,2022-04-18,ACTIF,ELEVE
3176,1774,1,2022-12-06,ACTIF,MOYEN
3177,1774,5,2022-12-19,ACTIF,FAIBLE
3178,1775,2,2022-08-14,ACTIF,MOYEN
3179,1775,4,2022-02-11,ACTIF,FAIBLE
3180,1777,5,2022-12-09,ACTIF,MOYEN
3181,1778,1,2022-08-24,ACTIF,FAIBLE
3182,1779,3,2022-05-23,ACTIF,ELEVE
3183,1780,2,2022-05-27,ACTIF,FAIBLE
3184,1780,4,2022-06-27,ACTIF,FAIBLE
3185,1781,2,2022-05-29,ACTIF,FAIBLE
3186,1781,4,2022-06-02,ACTIF,MOYEN
3187,1781,5,2022-02-15,ACTIF,MOYEN
3188,1782,3,2022-12-01,ACTIF,ELEVE
3189,1782,5,2022-08-29,ACTIF,FAIBLE
3190,1783,2,2022-06-26,ACTIF,ELEVE
3191,1784,1,2022-03-22,ACTIF,ELEVE
3192,1784,2,2022-12-26,ACTIF,FAIBLE
3193,1785,1,2022-11-06,ACTIF,MOYEN
3194,1785,2,2022-09-14,ACTIF,ELEVE
3195,1785,3,2022-07-10,ACTIF,ELEVE
3196,1785,4,2022-02-04,ACTIF,FAIBLE
3197,1786,2,2022-04-21,ACTIF,ELEVE
3198,1786,4,2022-07-04,ACTIF,ELEVE
3199,1787,5,2022-10-01,ACTIF,MOYEN
3200,1790,1,2022-01-31,ACTIF,ELEVE
3201,1790,2,2022-10-19,ACTIF,ELEVE
3202,1791,1,2022-10-14,ACTIF,FAIBLE
3203,1792,1,2022-09-01,ACTIF,ELEVE
3204,1792,3,2022-11-20,ACTIF,ELEVE
3205,1794,5,2022-12-24,ACTIF,MOYEN
3206,1795,2,2022-05-03,ACTIF,FAIBLE
3207,1796,2,2022-07-03,ACTIF,FAIBLE
3208,1796,4,2022-03-24,ACTIF,FAIBLE
3209,1797,2,2022-05-25,ACTIF,MOYEN
3210,1797,4,2022-09-09,ACTIF,MOYEN
3211,1797,5,2022-08-08,ACTIF,MOYEN
3212,1798,1,2022-09-26,ACTIF,FAIBLE
3213,1798,2,2022-06-17,ACTIF,ELEVE
3214,1798,5,2022-09-17,ACTIF,FAIBLE
3215,1799,2,2022-10-20,ACTIF,ELEVE
3216,1799,4,2022-04-18,ACTIF,FAIBLE
3217,1800,2,2022-12-30,ACTIF,ELEVE
3218,1800,5,2022-03-21,ACTIF,MOYEN
3219,1802,5,2022-08-19,ACTIF,MOYEN
3220,1803,2,2022-05-22,RESILIE,FAIBLE
3221,1803,5,2022-12-15,ACTIF,FAIBLE
3222,1804,4,2022-07-04,RESILIE,FAIBLE
3223,1805,1,2022-09-25,ACTIF,MOYEN
3224,1805,5,2022-02-04,ACTIF,ELEVE
3225,1806,2,2022-12-21,ACTIF,FAIBLE
3226,1806,4,2022-06-18,ACTIF,MOYEN
3227,1806,5,2022-06-08,ACTIF,MOYEN
3228,1807,3,2022-09-05,ACTIF,ELEVE
3229,1808,2,2022-05-26,ACTIF,FAIBLE
3230,1808,3,2022-09-08,ACTIF,FAIBLE
3231,1808,4,2022-12-20,ACTIF,MOYEN
3232,1811,5,2022-01-26,ACTIF,FAIBLE
3233,1812,1,2022-12-03,ACTIF,MOYEN
3234,1812,2,2022-11-13,ACTIF,ELEVE
3235,1813,2,2022-11-10,ACTIF,ELEVE
3236,1814,5,2022-05-07,ACTIF,FAIBLE
3237,1815,1,2022-05-05,ACTIF,FAIBLE
3238,1815,2,2022-05-31,ACTIF,ELEVE
3239,1815,3,2022-09-10,ACTIF,FAIBLE
3240,1815,4,2022-09-12,ACTIF,MOYEN
3241,1815,5,2022-04-29,ACTIF,ELEVE
3242,1816,2,2022-03-02,ACTIF,MOYEN
3243,1816,3,2022-02-26,ACTIF,FAIBLE
3244,1817,2,2022-07-13,ACTIF,ELEVE
3245,1821,2,2022-04-11,ACTIF,MOYEN
3246,1821,5,2022-08-07,ACTIF,MOYEN
3247,1822,3,2022-03-08,ACTIF,FAIBLE
3248,1823,1,2022-10-14,RESILIE,FAIBLE
3249,1824,3,2022-07-05,ACTIF,FAIBLE
3250,1825,2,2022-09-04,ACTIF,FAIBLE
3251,1825,5,2022-08-18,ACTIF,ELEVE
3252,1826,1,2022-09-15,ACTIF,FAIBLE
3253,1826,5,2022-12-07,ACTIF,MOYEN
3254,1827,1,2022-04-14,ACTIF,MOYEN
3255,1829,1,2022-12-02,ACTIF,MOYEN
3256,1830,2,2022-05-31,ACTIF,ELEVE
3257,1831,1,2022-08-29,ACTIF,ELEVE
3258,1831,2,2022-03-06,ACTIF,ELEVE
3259,1832,1,2022-02-14,ACTIF,ELEVE
3260,1832,3,2022-11-14,ACTIF,MOYEN
3261,1832,4,2022-12-08,ACTIF,ELEVE
3262,1834,1,2022-08-05,ACTIF,FAIBLE
3263,1835,2,2022-10-23,ACTIF,ELEVE
3264,1835,3,2022-08-13,ACTIF,MOYEN
3265,1836,1,2022-11-06,ACTIF,ELEVE
3266,1836,4,2022-04-28,ACTIF,MOYEN
3267,1836,5,2022-05-23,ACTIF,MOYEN
3268,1837,1,2022-10-10,ACTIF,MOYEN
3269,1837,5,2022-03-31,ACTIF,MOYEN
3270,1838,1,2022-08-21,ACTIF,MOYEN
3271,1838,2,2022-10-17,ACTIF,MOYEN
3272,1838,5,2022-06-19,ACTIF,FAIBLE
3273,1839,1,2022-08-04,ACTIF,ELEVE
3274,1839,2,2022-09-20,ACTIF,FAIBLE
3275,1839,4,2022-07-06,ACTIF,FAIBLE
3276,1839,5,2022-11-13,ACTIF,FAIBLE
3277,1840,1,2022-10-12,ACTIF,FAIBLE
3278,1840,2,2022-05-01,ACTIF,FAIBLE
3279,1840,5,2022-12-25,ACTIF,ELEVE
3280,1841,2,2022-06-01,ACTIF,FAIBLE
3281,1841,3,2022-08-30,ACTIF,ELEVE
3282,1842,1,2022-04-19,ACTIF,FAIBLE
3283,1843,1,2022-11-15,ACTIF,FAIBLE
3284,1843,2,2022-09-09,ACTIF,FAIBLE
3285,1843,4,2022-10-26,ACTIF,MOYEN
3286,1844,1,2022-12-02,ACTIF,MOYEN
3287,1844,2,2022-08-29,ACTIF,MOYEN
3288,1845,4,2022-10-22,ACTIF,ELEVE
3289,1845,5,2022-08-27,ACTIF,FAIBLE
3290,1846,2,2022-11-22,ACTIF,MOYEN
3291,1846,5,2022-05-27,ACTIF,MOYEN
3292,1847,4,2022-01-23,ACTIF,ELEVE
3293,1847,5,2022-05-23,ACTIF,MOYEN
3294,1848,4,2022-05-30,ACTIF,FAIBLE
3295,1849,2,2022-03-08,ACTIF,MOYEN
3296,1849,4,2022-12-10,ACTIF,ELEVE
3297,1849,5,2022-04-12,ACTIF,ELEVE
3298,1850,4,2022-10-29,ACTIF,ELEVE
3299,1850,5,2022-09-07,ACTIF,MOYEN
3300,1851,5,2022-09-29,ACTIF,MOYEN
3301,1852,2,2022-11-14,ACTIF,FAIBLE
3302,1853,1,2022-10-12,ACTIF,FAIBLE
3303,1853,2,2022-10-18,ACTIF,ELEVE
3304,1853,3,2022-12-07,ACTIF,FAIBLE
3305,1853,4,2022-03-06,ACTIF,ELEVE
3306,1853,5,2022-10-27,ACTIF,ELEVE
3307,1854,1,2022-11-01,ACTIF,FAIBLE
3308,1854,2,2022-03-21,ACTIF,MOYEN
3309,1855,2,2022-08-01,ACTIF,MOYEN
3310,1855,4,2022-01-22,ACTIF,ELEVE
3311,1856,1,2022-03-18,ACTIF,ELEVE
3312,1856,3,2022-05-22,ACTIF,FAIBLE
3313,1857,1,2022-08-07,ACTIF,ELEVE
3314,1858,1,2022-04-23,ACTIF,FAIBLE
3315,1858,2,2022-10-20,ACTIF,FAIBLE
3316,1859,1,2022-11-14,ACTIF,MOYEN
3317,1859,3,2022-07-22,ACTIF,MOYEN
3318,1860,3,2022-01-17,ACTIF,ELEVE
3319,1860,5,2022-12-21,ACTIF,FAIBLE
3320,1861,2,2022-04-05,ACTIF,ELEVE
3321,1862,1,2022-04-11,ACTIF,ELEVE
3322,1862,2,2022-11-10,ACTIF,ELEVE
3323,1863,2,2022-11-24,ACTIF,FAIBLE
3324,1863,5,2022-10-11,ACTIF,ELEVE
3325,1864,2,2022-10-06,ACTIF,ELEVE
3326,1864,4,2022-10-07,ACTIF,ELEVE
3327,1864,5,2022-12-21,ACTIF,ELEVE
3328,1865,1,2022-10-27,ACTIF,MOYEN
3329,1865,2,2022-12-07,ACTIF,FAIBLE
3330,1865,3,2022-11-11,ACTIF,ELEVE
3331,1865,4,2022-12-28,ACTIF,ELEVE
3332,1865,5,2022-11-01,ACTIF,MOYEN
3333,1866,1,2022-02-06,ACTIF,FAIBLE
3334,1867,1,2022-05-30,ACTIF,ELEVE
3335,1867,2,2022-11-27,ACTIF,FAIBLE
3336,1867,3,2022-06-08,ACTIF,MOYEN
3337,1867,4,2022-09-20,ACTIF,MOYEN
3338,1867,5,2022-02-07,ACTIF,ELEVE
3339,1868,5,2022-10-19,RESILIE,FAIBLE
3340,1869,2,2022-01-26,ACTIF,FAIBLE
3341,1870,1,2022-09-27,ACTIF,MOYEN
3342,1870,5,2022-04-01,ACTIF,ELEVE
3343,1871,1,2022-07-11,ACTIF,ELEVE
3344,1871,4,2022-10-23,ACTIF,MOYEN
3345,1872,1,2022-03-10,ACTIF,MOYEN
3346,1872,3,2022-05-04,ACTIF,MOYEN
3347,1872,4,2022-04-21,ACTIF,MOYEN
3348,1873,1,2022-09-20,ACTIF,ELEVE
3349,1873,2,2022-07-11,ACTIF,FAIBLE
3350,1873,3,2022-12-15,ACTIF,MOYEN
3351,1873,4,2022-06-02,ACTIF,MOYEN
3352,1874,2,2022-09-21,ACTIF,FAIBLE
3353,1875,1,2022-02-12,ACTIF,ELEVE
3354,1875,2,2022-03-24,ACTIF,ELEVE
3355,1875,3,2022-11-28,ACTIF,FAIBLE
3356,1875,5,2022-08-17,ACTIF,FAIBLE
3357,1877,2,2022-12-29,ACTIF,FAIBLE
3358,1877,3,2022-10-31,ACTIF,MOYEN
3359,1877,5,2022-08-25,ACTIF,ELEVE
3360,1879,2,2022-03-28,ACTIF,MOYEN
3361,1881,4,2022-10-04,ACTIF,MOYEN
3362,1881,5,2022-02-12,ACTIF,FAIBLE
3363,1882,1,2022-12-10,ACTIF,MOYEN
3364,1882,2,2022-06-11,ACTIF,MOYEN
3365,1883,2,2022-09-06,ACTIF,FAIBLE
3366,1883,3,2022-06-24,ACTIF,MOYEN
3367,1883,5,2022-04-26,ACTIF,MOYEN
3368,1884,2,2022-03-11,ACTIF,FAIBLE
3369,1884,5,2022-12-12,ACTIF,MOYEN
3370,1885,4,2022-04-17,ACTIF,ELEVE
3371,1885,5,2022-04-23,ACTIF,FAIBLE
3372,1886,2,2022-11-27,ACTIF,ELEVE
3373,1887,1,2022-01-18,ACTIF,FAIBLE
3374,1887,2,2022-09-08,ACTIF,MOYEN
3375,1887,3,2022-02-11,ACTIF,MOYEN
3376,1888,5,2022-08-16,ACTIF,ELEVE
3377,1890,4,2022-10-01,ACTIF,MOYEN
3378,1891,1,2022-10-12,ACTIF,ELEVE
3379,1891,2,2022-06-22,ACTIF,ELEVE
3380,1891,5,2022-11-28,ACTIF,MOYEN
3381,1892,1,2022-02-19,ACTIF,ELEVE
3382,1892,3,2022-01-30,ACTIF,MOYEN
3383,1892,4,2022-08-18,ACTIF,FAIBLE
3384,1893,2,2022-12-03,ACTIF,ELEVE
3385,1893,5,2022-08-30,ACTIF,MOYEN
3386,1894,3,2022-04-13,ACTIF,MOYEN
3387,1894,4,2022-09-26,ACTIF,ELEVE
3388,1895,1,2022-10-09,ACTIF,ELEVE
3389,1895,2,2022-06-22,ACTIF,FAIBLE
3390,1895,5,2022-11-10,ACTIF,ELEVE
3391,1896,1,2022-07-24,ACTIF,ELEVE
3392,1896,3,2022-07-12,ACTIF,MOYEN
3393,1896,4,2022-03-09,RESILIE,MOYEN
3394,1897,5,2022-03-21,ACTIF,ELEVE
3395,1898,1,2022-09-26,ACTIF,ELEVE
3396,1898,2,2022-09-10,ACTIF,MOYEN
3397,1898,4,2022-02-23,RESILIE,FAIBLE
3398,1898,5,2022-12-05,ACTIF,MOYEN
3399,1899,2,2022-05-02,ACTIF,MOYEN
3400,1899,3,2022-12-14,ACTIF,ELEVE
3401,1899,5,2022-07-22,ACTIF,MOYEN
3402,1901,1,2022-04-13,ACTIF,MOYEN
3403,1901,2,2022-03-02,ACTIF,MOYEN
3404,1901,4,2022-07-14,ACTIF,FAIBLE
3405,1902,4,2022-12-19,ACTIF,MOYEN
3406,1902,5,2022-02-11,ACTIF,ELEVE
3407,1903,1,2022-05-21,ACTIF,MOYEN
3408,1903,2,2022-04-12,ACTIF,MOYEN
3409,1903,5,2022-05-17,ACTIF,FAIBLE
3410,1904,5,2022-07-22,ACTIF,ELEVE
3411,1905,2,2022-12-06,ACTIF,FAIBLE
3412,1905,3,2022-09-24,ACTIF,FAIBLE
3413,1906,5,2022-05-18,ACTIF,ELEVE
3414,1907,3,2022-05-29,ACTIF,FAIBLE
3415,1907,5,2022-08-03,ACTIF,ELEVE
3416,1908,1,2022-07-11,ACTIF,ELEVE
3417,1908,5,2022-10-11,ACTIF,FAIBLE
3418,1910,1,2022-06-20,ACTIF,MOYEN
3419,1910,3,2022-09-05,ACTIF,MOYEN
3420,1911,1,2022-06-30,ACTIF,ELEVE
3421,1911,4,2022-08-07,ACTIF,MOYEN
3422,1911,5,2022-11-14,ACTIF,MOYEN
3423,1912,3,2022-04-12,ACTIF,MOYEN
3424,1912,4,2022-01-25,ACTIF,FAIBLE
3425,1914,5,2022-02-25,ACTIF,ELEVE
3426,1915,1,2022-06-19,ACTIF,ELEVE
3427,1915,2,2022-04-04,ACTIF,ELEVE
3428,1915,3,2022-03-30,ACTIF,FAIBLE
3429,1916,2,2022-01-17,ACTIF,ELEVE
3430,1916,5,2022-03-31,ACTIF,MOYEN
3431,1917,1,2022-06-12,ACTIF,FAIBLE
3432,1917,2,2022-03-24,ACTIF,ELEVE
3433,1917,3,2022-04-23,ACTIF,FAIBLE
3434,1917,5,2022-12-19,ACTIF,ELEVE
3435,1918,2,2022-12-10,ACTIF,ELEVE
3436,1918,5,2022-05-13,ACTIF,FAIBLE
3437,1919,2,2022-09-21,ACTIF,MOYEN
3438,1920,4,2022-10-18,ACTIF,ELEVE
3439,1921,2,2022-02-20,ACTIF,MOYEN
3440,1921,3,2022-12-10,ACTIF,MOYEN
3441,1921,4,2022-05-21,ACTIF,FAIBLE
3442,1921,5,2022-04-22,ACTIF,FAIBLE
3443,1922,1,2022-09-13,ACTIF,ELEVE
3444,1922,2,2022-04-27,ACTIF,MOYEN
3445,1922,3,2022-06-29,ACTIF,ELEVE
3446,1923,2,2022-04-19,ACTIF,ELEVE
3447,1923,4,2022-06-08,ACTIF,MOYEN
3448,1923,5,2022-04-21,ACTIF,FAIBLE
3449,1924,2,2022-02-27,ACTIF,FAIBLE
3450,1924,4,2022-04-09,ACTIF,FAIBLE
3451,1925,3,2022-11-09,ACTIF,ELEVE
3452,1926,4,2022-04-13,ACTIF,MOYEN
3453,1926,5,2022-11-14,ACTIF,FAIBLE
3454,1927,2,2022-01-29,ACTIF,ELEVE
3455,1927,4,2022-05-12,ACTIF,ELEVE
3456,1927,5,2022-08-16,ACTIF,FAIBLE
3457,1928,2,2022-12-11,ACTIF,MOYEN
3458,1928,4,2022-07-10,ACTIF,ELEVE
3459,1929,2,2022-10-10,ACTIF,MOYEN
3460,1932,1,2022-04-20,ACTIF,MOYEN
3461,1933,1,2022-09-19,ACTIF,FAIBLE
3462,1933,3,2022-08-27,ACTIF,ELEVE
3463,1933,5,2022-12-30,ACTIF,MOYEN
3464,1934,3,2022-11-29,ACTIF,FAIBLE
3465,1934,4,2022-07-22,ACTIF,ELEVE
3466,1934,5,2022-10-27,ACTIF,ELEVE
3467,1935,3,2022-12-20,ACTIF,FAIBLE
3468,1935,5,2022-12-31,ACTIF,MOYEN
3469,1936,4,2022-03-13,ACTIF,ELEVE
3470,1937,2,2022-08-14,ACTIF,FAIBLE
3471,1937,4,2022-12-19,ACTIF,MOYEN
3472,1939,4,2022-04-28,ACTIF,MOYEN
3473,1939,5,2022-06-12,ACTIF,MOYEN
3474,1940,2,2022-08-24,ACTIF,MOYEN
3475,1940,4,2022-08-12,ACTIF,ELEVE
3476,1941,1,2022-02-15,ACTIF,ELEVE
3477,1942,1,2022-06-01,ACTIF,FAIBLE
3478,1942,2,2022-02-18,ACTIF,MOYEN
3479,1943,1,2022-07-21,ACTIF,FAIBLE
3480,1943,4,2022-07-21,ACTIF,FAIBLE
3481,1944,1,2022-08-31,ACTIF,MOYEN
3482,1944,2,2022-08-26,ACTIF,MOYEN
3483,1944,4,2022-04-09,ACTIF,ELEVE
3484,1945,1,2022-09-11,ACTIF,ELEVE
3485,1945,2,2022-02-25,ACTIF,ELEVE
3486,1945,3,2022-02-03,ACTIF,FAIBLE
3487,1946,2,2022-08-04,ACTIF,ELEVE
3488,1946,4,2022-10-03,ACTIF,MOYEN
3489,1947,1,2022-06-08,ACTIF,MOYEN
3490,1947,5,2022-04-12,ACTIF,ELEVE
3491,1948,1,2022-06-15,ACTIF,ELEVE
3492,1948,2,2022-11-03,ACTIF,ELEVE
3493,1948,5,2022-05-31,ACTIF,FAIBLE
3494,1949,1,2022-02-05,ACTIF,ELEVE
3495,1949,4,2022-07-13,ACTIF,MOYEN
3496,1949,5,2022-07-21,ACTIF,ELEVE
3497,1950,2,2022-08-02,ACTIF,MOYEN
3498,1950,5,2022-03-16,ACTIF,MOYEN
3499,1951,2,2022-02-21,ACTIF,MOYEN
3500,1951,4,2022-03-24,ACTIF,MOYEN
3501,1952,1,2022-05-13,ACTIF,ELEVE
3502,1952,2,2022-07-06,ACTIF,FAIBLE
3503,1953,2,2022-05-02,ACTIF,MOYEN
3504,1953,4,2022-03-10,ACTIF,ELEVE
3505,1954,1,2022-05-26,ACTIF,ELEVE
3506,1954,2,2022-06-27,ACTIF,MOYEN
3507,1954,4,2022-04-28,ACTIF,MOYEN
3508,1954,5,2022-01-19,ACTIF,MOYEN
3509,1955,4,2022-04-16,ACTIF,MOYEN
3510,1957,1,2022-05-13,ACTIF,FAIBLE
3511,1957,2,2022-01-23,ACTIF,ELEVE
3512,1957,4,2022-02-23,RESILIE,ELEVE
3513,1958,2,2022-02-15,ACTIF,FAIBLE
3514,1958,5,2022-12-01,ACTIF,MOYEN
3515,1959,1,2022-11-12,ACTIF,FAIBLE
3516,1959,5,2022-06-21,ACTIF,ELEVE
3517,1960,4,2022-07-17,ACTIF,MOYEN
3518,1960,5,2022-07-04,ACTIF,FAIBLE
3519,1963,2,2022-02-20,ACTIF,FAIBLE
3520,1964,2,2022-08-22,ACTIF,MOYEN
3521,1964,4,2022-08-01,ACTIF,MOYEN
3522,1964,5,2022-09-25,ACTIF,FAIBLE
3523,1965,2,2022-02-12,ACTIF,ELEVE
3524,1966,2,2022-03-06,ACTIF,MOYEN
3525,1966,3,2022-10-30,ACTIF,FAIBLE
3526,1966,5,2022-08-02,ACTIF,ELEVE
3527,1967,1,2022-04-03,ACTIF,ELEVE
3528,1967,2,2022-03-16,ACTIF,ELEVE
3529,1967,5,2022-12-31,ACTIF,ELEVE
3530,1969,1,2022-06-03,ACTIF,FAIBLE
3531,1969,4,2022-12-17,ACTIF,ELEVE
3532,1970,2,2022-08-14,ACTIF,FAIBLE
3533,1970,5,2022-11-10,ACTIF,ELEVE
3534,1971,1,2022-08-04,ACTIF,MOYEN
3535,1971,4,2022-07-09,ACTIF,MOYEN
3536,1972,2,2022-02-09,ACTIF,ELEVE
3537,1972,4,2022-12-02,ACTIF,ELEVE
3538,1972,5,2022-11-14,ACTIF,ELEVE
3539,1973,5,2022-02-24,ACTIF,ELEVE
3540,1974,1,2022-02-19,ACTIF,FAIBLE
3541,1974,2,2022-08-04,ACTIF,FAIBLE
3542,1975,4,2022-03-17,ACTIF,ELEVE
3543,1977,2,2022-03-04,ACTIF,MOYEN
3544,1977,5,2022-03-17,ACTIF,MOYEN
3545,1978,1,2022-01-27,RESILIE,ELEVE
3546,1978,5,2022-04-27,ACTIF,ELEVE
3547,1979,1,2022-09-01,ACTIF,MOYEN
3548,1979,3,2022-04-16,ACTIF,ELEVE
3549,1979,5,2022-10-29,ACTIF,MOYEN
3550,1980,1,2022-11-10,ACTIF,FAIBLE
3551,1980,5,2022-08-06,RESILIE,MOYEN
3552,1981,4,2022-06-26,ACTIF,FAIBLE
3553,1982,2,2022-11-18,ACTIF,FAIBLE
3554,1982,4,2022-09-07,ACTIF,ELEVE
3555,1983,1,2022-09-25,ACTIF,ELEVE
3556,1983,2,2022-01-17,ACTIF,FAIBLE
3557,1983,4,2022-04-03,ACTIF,FAIBLE
3558,1983,5,2022-08-11,ACTIF,FAIBLE
3559,1985,2,2022-08-09,ACTIF,MOYEN
3560,1985,3,2022-08-06,ACTIF,MOYEN
3561,1985,5,2022-05-10,ACTIF,ELEVE
3562,1986,4,2022-12-13,ACTIF,FAIBLE
3563,1986,5,2022-09-11,ACTIF,ELEVE
3564,1987,2,2022-01-25,ACTIF,MOYEN
3565,1987,5,2022-07-30,ACTIF,FAIBLE
3566,1988,1,2022-12-14,ACTIF,MOYEN
3567,1988,2,2022-07-04,ACTIF,ELEVE
3568,1988,3,2022-10-14,ACTIF,ELEVE
3569,1990,2,2022-06-05,ACTIF,MOYEN
3570,1990,4,2022-02-06,ACTIF,FAIBLE
3571,1990,5,2022-08-29,ACTIF,MOYEN
3572,1991,2,2022-05-10,ACTIF,ELEVE
3573,1991,5,2022-05-14,ACTIF,MOYEN
3574,1992,5,2022-05-10,ACTIF,ELEVE
3575,1993,1,2022-08-04,ACTIF,FAIBLE
3576,1993,4,2022-11-05,ACTIF,FAIBLE
3577,1993,5,2022-11-15,ACTIF,FAIBLE
3578,1994,3,2022-04-29,ACTIF,MOYEN
3579,1994,5,2022-02-20,ACTIF,FAIBLE
3580,1996,2,2022-07-28,ACTIF,MOYEN
3581,1997,1,2022-06-23,ACTIF,FAIBLE
3582,1997,4,2022-11-07,ACTIF,FAIBLE
3583,1997,5,2022-12-08,ACTIF,FAIBLE
3584,1998,1,2022-06-15,ACTIF,ELEVE
3585,1998,5,2022-04-27,ACTIF,ELEVE
3586,1999,4,2022-03-18,ACTIF,MOYEN
3587,2000,2,2022-08-11,RESILIE,MOYEN
3588,2000,3,2022-10-27,ACTIF,ELEVE
3589,2000,5,2022-04-29,ACTIF,FAIBLE
